Location,Hour,Total_Curtailment,PV_Curtailment,Wind_Curtailment
US,156,0.0,0.0,0.0
US,157,0.0,0.0,0.0
US,158,0.0,0.0,0.0
US,159,0.0,0.0,0.0
US,160,0.0,0.0,0.0
US,161,0.0,0.0,0.0
US,162,0.0,0.0,0.0
US,163,0.0,0.0,0.0
US,164,0.0,0.0,0.0
US,165,0.0,0.0,0.0
US,166,0.0,0.0,0.0
US,167,0.0,0.0,0.0
US,168,0.0,0.0,0.0
US,169,0.0,0.0,0.0
US,170,2.7773039114079694,2.7773039114079694,0.0
US,171,15.290326794362784,15.290326794362784,0.0
US,172,15.611292765290116,15.611292765290116,0.0
US,173,8.329106132775408,8.329106132775408,0.0
US,174,0.0,0.0,0.0
US,175,0.0,0.0,0.0
US,176,0.0,0.0,0.0
US,177,0.0,0.0,0.0
US,178,0.0,0.0,0.0
US,179,0.0,0.0,0.0
US,180,0.0,0.0,0.0
US,181,0.0,0.0,0.0
US,182,0.0,0.0,0.0
US,183,0.0,0.0,0.0
US,184,0.0,0.0,0.0
US,185,0.0,0.0,0.0
US,186,0.0,0.0,0.0
US,187,0.0,0.0,0.0
US,188,0.0,0.0,0.0
US,189,0.0,0.0,0.0
US,190,0.0,0.0,0.0
US,191,0.0,0.0,0.0
US,192,0.0,0.0,0.0
US,193,2.024476960838058,2.024476960838058,0.0
US,194,12.842727217634405,12.842727217634405,0.0
US,195,12.801121815761135,12.801121815761135,0.0
US,196,0.0,0.0,0.0
US,197,0.0,0.0,0.0
US,198,0.0,0.0,0.0
US,199,0.0,0.0,0.0
US,200,0.0,0.0,0.0
US,201,0.0,0.0,0.0
US,202,0.0,0.0,0.0
US,203,0.0,0.0,0.0
US,204,0.0,0.0,0.0
US,205,0.0,0.0,0.0
US,206,0.0,0.0,0.0
US,207,0.0,0.0,0.0
US,208,0.0,0.0,0.0
US,209,0.0,0.0,0.0
US,210,0.0,0.0,0.0
US,211,0.0,0.0,0.0
US,212,0.0,0.0,0.0
US,213,0.0,0.0,0.0
US,214,0.0,0.0,0.0
US,215,0.0,0.0,0.0
US,216,0.0,0.0,0.0
US,217,1.2753113039001391,1.2753113039001391,0.0
US,218,6.9910753696949826,6.9910753696949826,0.0
US,219,9.66228722174418,9.66228722174418,0.0
US,220,6.774915706318893,6.774915706318893,0.0
US,221,0.0,0.0,0.0
US,222,0.0,0.0,0.0
US,223,0.0,0.0,0.0
US,224,0.0,0.0,0.0
US,225,0.0,0.0,0.0
US,226,0.0,0.0,0.0
US,227,0.0,0.0,0.0
US,228,0.0,0.0,0.0
US,229,0.0,0.0,0.0
US,230,0.0,0.0,0.0
US,231,0.0,0.0,0.0
US,232,0.0,0.0,0.0
US,233,0.0,0.0,0.0
US,234,0.0,0.0,0.0
US,235,0.0,0.0,0.0
US,236,0.0,0.0,0.0
US,237,0.0,0.0,0.0
US,238,0.0,0.0,0.0
US,239,0.0,0.0,0.0
US,240,0.0,0.0,0.0
US,241,0.0,0.0,0.0
US,242,0.0,0.0,0.0
US,243,6.666192436844511,6.666192436844511,0.0
US,244,7.016366039400381,7.016366039400381,0.0
US,245,0.0,0.0,0.0
US,246,0.0,0.0,0.0
US,247,0.0,0.0,0.0
US,248,0.0,0.0,0.0
US,249,0.0,0.0,0.0
US,250,0.0,0.0,0.0
US,251,0.0,0.0,0.0
US,252,0.0,0.0,0.0
US,253,0.0,0.0,0.0
US,254,0.0,0.0,0.0
US,255,0.0,0.0,0.0
US,256,0.0,0.0,0.0
US,257,0.0,0.0,0.0
US,258,0.0,0.0,0.0
US,259,0.0,0.0,0.0
US,260,0.0,0.0,0.0
US,261,0.0,0.0,0.0
US,262,0.0,0.0,0.0
US,263,0.0,0.0,0.0
US,264,0.0,0.0,0.0
US,265,22.661151761888206,22.661151761888206,0.0
US,266,33.41714046712498,33.41714046712498,0.0
US,267,37.83975056488278,37.83975056488278,0.0
US,268,40.163943918187954,40.163943918187954,0.0
US,269,35.50287068801576,35.50287068801576,0.0
US,270,22.698599495131262,22.698599495131262,0.0
US,271,0.0,0.0,0.0
US,272,0.0,0.0,0.0
US,273,0.0,0.0,0.0
US,274,0.0,0.0,0.0
US,275,0.0,0.0,0.0
US,276,0.0,0.0,0.0
US,277,0.0,0.0,0.0
US,278,0.0,0.0,0.0
US,279,0.0,0.0,0.0
US,280,0.0,0.0,0.0
US,281,0.0,0.0,0.0
US,282,0.0,0.0,0.0
US,283,0.0,0.0,0.0
US,284,0.0,0.0,0.0
US,285,0.0,0.0,0.0
US,286,0.0,0.0,0.0
US,287,0.0,0.0,0.0
US,288,0.0,0.0,0.0
US,289,0.0,0.0,0.0
US,290,0.0,0.0,0.0
US,291,0.0,0.0,0.0
US,292,6.185913163081679,6.185913163081679,0.0
US,293,3.940498074925742,3.940498074925742,0.0
US,294,0.0,0.0,0.0
US,295,0.0,0.0,0.0
US,296,0.0,0.0,0.0
US,297,0.0,0.0,0.0
US,298,0.0,0.0,0.0
US,299,0.0,0.0,0.0
US,300,0.0,0.0,0.0
US,301,0.0,0.0,0.0
US,302,0.0,0.0,0.0
US,303,0.0,0.0,0.0
US,304,0.0,0.0,0.0
US,305,0.0,0.0,0.0
US,306,0.0,0.0,0.0
US,307,0.0,0.0,0.0
US,308,0.0,0.0,0.0
US,309,0.0,0.0,0.0
US,310,0.0,0.0,0.0
US,311,0.0,0.0,0.0
US,312,0.0,0.0,0.0
US,313,0.0,0.0,0.0
US,314,0.0,0.0,0.0
US,315,0.0,0.0,0.0
US,316,0.0,0.0,0.0
US,317,0.0,0.0,0.0
US,318,0.0,0.0,0.0
US,319,0.0,0.0,0.0
US,320,0.0,0.0,0.0
US,321,0.0,0.0,0.0
US,322,0.0,0.0,0.0
US,323,0.0,0.0,0.0
US,324,0.0,0.0,0.0
US,325,0.0,0.0,0.0
US,326,0.0,0.0,0.0
US,327,0.0,0.0,0.0
US,328,0.0,0.0,0.0
US,329,0.0,0.0,0.0
US,330,0.0,0.0,0.0
US,331,0.0,0.0,0.0
US,332,0.0,0.0,0.0
US,333,0.0,0.0,0.0
US,334,0.0,0.0,0.0
US,335,0.0,0.0,0.0
US,336,0.0,0.0,0.0
US,337,0.0,0.0,0.0
US,338,0.0,0.0,0.0
US,339,11.239596185224045,11.239596185224045,0.0
US,340,10.597209349070098,10.597209349070098,0.0
US,341,0.0,0.0,0.0
US,342,0.0,0.0,0.0
US,343,0.0,0.0,0.0
US,344,0.0,0.0,0.0
US,345,0.0,0.0,0.0
US,346,0.0,0.0,0.0
US,347,0.0,0.0,0.0
US,348,0.0,0.0,0.0
US,349,0.0,0.0,0.0
US,350,0.0,0.0,0.0
US,351,0.0,0.0,0.0
US,352,0.0,0.0,0.0
US,353,0.0,0.0,0.0
US,354,0.0,0.0,0.0
US,355,0.0,0.0,0.0
US,356,0.0,0.0,0.0
US,357,0.0,0.0,0.0
US,358,0.0,0.0,0.0
US,359,0.0,0.0,0.0
US,360,0.0,0.0,0.0
US,361,0.0,0.0,0.0
US,362,0.0,0.0,0.0
US,363,0.0,0.0,0.0
US,364,0.0,0.0,0.0
US,365,0.0,0.0,0.0
US,366,0.0,0.0,0.0
US,367,0.0,0.0,0.0
US,368,0.0,0.0,0.0
US,369,0.0,0.0,0.0
US,370,0.0,0.0,0.0
US,371,0.0,0.0,0.0
US,372,0.0,0.0,0.0
US,373,0.0,0.0,0.0
US,374,0.0,0.0,0.0
US,375,0.0,0.0,0.0
US,376,0.0,0.0,0.0
US,377,0.0,0.0,0.0
US,378,0.0,0.0,0.0
US,379,0.0,0.0,0.0
US,380,0.0,0.0,0.0
US,381,0.0,0.0,0.0
US,382,0.0,0.0,0.0
US,383,0.0,0.0,0.0
US,384,0.0,0.0,0.0
US,385,0.0,0.0,0.0
US,386,0.0,0.0,0.0
US,387,5.830315988967072,5.830315988967072,0.0
US,388,11.186916888115789,11.186916888115789,0.0
US,389,9.21356541780851,9.21356541780851,0.0
US,390,2.0515548581474974,2.0515548581474974,0.0
US,391,0.0,0.0,0.0
US,392,0.0,0.0,0.0
US,393,0.0,0.0,0.0
US,394,0.0,0.0,0.0
US,395,0.0,0.0,0.0
US,396,0.0,0.0,0.0
US,397,0.0,0.0,0.0
US,398,0.0,0.0,0.0
US,399,0.0,0.0,0.0
US,400,0.0,0.0,0.0
US,401,0.0,0.0,0.0
US,402,0.0,0.0,0.0
US,403,0.0,0.0,0.0
US,404,0.0,0.0,0.0
US,405,0.0,0.0,0.0
US,406,0.0,0.0,0.0
US,407,0.0,0.0,0.0
US,408,0.0,0.0,0.0
US,409,0.0,0.0,0.0
US,410,0.0,0.0,0.0
US,411,0.0,0.0,0.0
US,412,0.0,0.0,0.0
US,413,0.0,0.0,0.0
US,414,0.0,0.0,0.0
US,415,0.0,0.0,0.0
US,416,0.0,0.0,0.0
US,417,0.0,0.0,0.0
US,418,0.0,0.0,0.0
US,419,0.0,0.0,0.0
US,420,0.0,0.0,0.0
US,421,0.0,0.0,0.0
US,422,0.0,0.0,0.0
US,423,0.0,0.0,0.0
US,424,0.0,0.0,0.0
US,425,0.0,0.0,0.0
US,426,0.0,0.0,0.0
US,427,0.0,0.0,0.0
US,428,0.0,0.0,0.0
US,429,0.0,0.0,0.0
US,430,0.0,0.0,0.0
US,431,0.0,0.0,0.0
US,432,0.0,0.0,0.0
US,433,3.9228349152060815,3.9228349152060815,0.0
US,434,12.417076903595088,12.417076903595088,0.0
US,435,18.868214656868915,18.868214656868915,0.0
US,436,22.100473228193394,22.100473228193394,0.0
US,437,20.60549635518869,20.60549635518869,0.0
US,438,11.471192823552755,11.471192823552755,0.0
US,439,0.0,0.0,0.0
US,440,0.0,0.0,0.0
US,441,0.0,0.0,0.0
US,442,0.0,0.0,0.0
US,443,0.0,0.0,0.0
US,444,0.0,0.0,0.0
US,445,0.0,0.0,0.0
US,446,0.0,0.0,0.0
US,447,0.0,0.0,0.0
US,448,0.0,0.0,0.0
US,449,0.0,0.0,0.0
US,450,0.0,0.0,0.0
US,451,0.0,0.0,0.0
US,452,0.0,0.0,0.0
US,453,0.0,0.0,0.0
US,454,0.0,0.0,0.0
US,455,0.0,0.0,0.0
US,456,0.0,0.0,0.0
US,457,0.0,0.0,0.0
US,458,0.0,0.0,0.0
US,459,0.0,0.0,0.0
US,460,0.0,0.0,0.0
US,461,0.0,0.0,0.0
US,462,0.0,0.0,0.0
US,463,0.0,0.0,0.0
US,464,0.0,0.0,0.0
US,465,0.0,0.0,0.0
US,466,0.0,0.0,0.0
US,467,0.0,0.0,0.0
US,468,0.0,0.0,0.0
US,469,0.0,0.0,0.0
US,470,0.0,0.0,0.0
US,471,0.0,0.0,0.0
US,472,0.0,0.0,0.0
US,473,0.0,0.0,0.0
US,474,0.0,0.0,0.0
US,475,0.0,0.0,0.0
US,476,0.0,0.0,0.0
US,477,0.0,0.0,0.0
US,478,0.0,0.0,0.0
US,479,0.0,0.0,0.0
US,480,0.0,0.0,0.0
US,481,8.709141142785256,8.709141142785256,0.0
US,482,44.46566562479124,44.46566562479124,0.0
US,483,57.44880481526562,52.10151692321663,5.347287892048989
US,484,56.46404275820055,50.006643998936845,6.457398759263704
US,485,46.211884436781844,44.33021413959807,1.8816702971837742
US,486,23.799547837995917,23.799547837995917,0.0
US,487,0.0,0.0,0.0
US,488,0.0,0.0,0.0
US,489,0.0,0.0,0.0
US,490,0.0,0.0,0.0
US,491,0.0,0.0,0.0
US,492,0.0,0.0,0.0
US,493,0.0,0.0,0.0
US,494,0.0,0.0,0.0
US,495,0.0,0.0,0.0
US,496,0.0,0.0,0.0
US,497,0.0,0.0,0.0
US,498,0.0,0.0,0.0
US,499,0.0,0.0,0.0
US,500,0.0,0.0,0.0
US,501,0.0,0.0,0.0
US,502,0.0,0.0,0.0
US,503,0.0,0.0,0.0
US,504,0.0,0.0,0.0
US,505,0.0,0.0,0.0
US,506,0.0,0.0,0.0
US,507,0.0,0.0,0.0
US,508,0.0,0.0,0.0
US,509,0.0,0.0,0.0
US,510,0.0,0.0,0.0
US,511,0.0,0.0,0.0
US,512,0.0,0.0,0.0
US,513,0.0,0.0,0.0
US,514,0.0,0.0,0.0
US,515,0.0,0.0,0.0
US,516,0.0,0.0,0.0
US,517,0.0,0.0,0.0
US,518,0.0,0.0,0.0
US,519,0.0,0.0,0.0
US,520,0.0,0.0,0.0
US,521,0.0,0.0,0.0
US,522,0.0,0.0,0.0
US,523,0.0,0.0,0.0
US,524,0.0,0.0,0.0
US,525,0.0,0.0,0.0
US,526,0.0,0.0,0.0
US,527,0.0,0.0,0.0
US,528,0.0,0.0,0.0
US,529,11.318462386532602,11.318462386532602,0.0
US,530,28.330543598054703,28.330543598054703,0.0
US,531,42.895971978375016,42.895971978375016,0.0
US,532,50.20309420986696,50.20309420986696,0.0
US,533,46.92359359084561,46.898122885489414,0.025470705356198664
US,534,34.94664089535593,34.94664089535593,0.0
US,535,6.762863452572077,6.762863452572077,0.0
US,536,0.0,0.0,0.0
US,537,0.0,0.0,0.0
US,538,0.0,0.0,0.0
US,539,0.0,0.0,0.0
US,540,0.0,0.0,0.0
US,541,0.0,0.0,0.0
US,542,0.0,0.0,0.0
US,543,0.0,0.0,0.0
US,544,0.0,0.0,0.0
US,545,0.0,0.0,0.0
US,546,0.0,0.0,0.0
US,547,0.0,0.0,0.0
US,548,0.0,0.0,0.0
US,549,0.0,0.0,0.0
US,550,0.0,0.0,0.0
US,551,0.0,0.0,0.0
US,552,0.0,0.0,0.0
US,553,0.0,0.0,0.0
US,554,1.2836981236980733,1.2836981236980733,0.0
US,555,7.213449404680205,7.213449404680205,0.0
US,556,8.118523191053015,8.118523191053015,0.0
US,557,3.6471951504804565,3.6471951504804565,0.0
US,558,0.0,0.0,0.0
US,559,0.0,0.0,0.0
US,560,0.0,0.0,0.0
US,561,0.0,0.0,0.0
US,562,0.0,0.0,0.0
US,563,0.0,0.0,0.0
US,564,0.0,0.0,0.0
US,565,0.0,0.0,0.0
US,566,0.0,0.0,0.0
US,567,0.0,0.0,0.0
US,568,0.0,0.0,0.0
US,569,0.0,0.0,0.0
US,570,0.0,0.0,0.0
US,571,0.0,0.0,0.0
US,572,0.0,0.0,0.0
US,573,0.0,0.0,0.0
US,574,0.0,0.0,0.0
US,575,1.009645714191933,1.009645714191933,0.0
US,576,0.0,0.0,0.0
US,577,0.0,0.0,0.0
US,578,0.0,0.0,0.0
US,579,0.0,0.0,0.0
US,580,0.7061895677759793,0.7061895677759793,0.0
US,581,0.0,0.0,0.0
US,582,0.0,0.0,0.0
US,583,0.0,0.0,0.0
US,584,0.0,0.0,0.0
US,585,0.0,0.0,0.0
US,586,0.0,0.0,0.0
US,587,0.0,0.0,0.0
US,588,0.0,0.0,0.0
US,589,0.0,0.0,0.0
US,590,0.0,0.0,0.0
US,591,0.0,0.0,0.0
US,592,0.0,0.0,0.0
US,593,0.0,0.0,0.0
US,594,0.0,0.0,0.0
US,595,0.0,0.0,0.0
US,596,0.0,0.0,0.0
US,597,0.0,0.0,0.0
US,598,0.0,0.0,0.0
US,599,0.0,0.0,0.0
US,600,0.0,0.0,0.0
US,601,31.875472683919426,31.875472683919426,0.0
US,602,46.98759658153944,46.98759658153944,0.0
US,603,55.40170824766808,55.40170824766808,0.0
US,604,57.75382931563586,55.074884944775036,2.678944370860826
US,605,54.69793424183784,49.87149090704783,4.826443334790014
US,606,45.698265810007484,40.613504112650055,5.084761697357429
US,607,25.854907350286325,25.611510912969006,0.24339643731731897
US,608,12.701402182844916,10.609517713287952,2.0918844695569643
US,609,12.796128388119755,0.540612367556074,12.25551602056368
US,610,16.986123931172884,0.0,16.986123931172884
US,611,19.893358833705875,0.0,19.893358833705875
US,612,20.14013806073008,0.0,20.14013806073008
US,613,22.64142793695806,0.0,22.64142793695806
US,614,23.462455435673483,0.0,23.462455435673483
US,615,22.559317165449762,0.0,22.559317165449762
US,616,19.935054502406892,0.0,19.935054502406892
US,617,15.653653571735774,0.0,15.653653571735774
US,618,7.551755756800986,0.0,7.551755756800986
US,619,0.0,0.0,0.0
US,620,0.0,0.0,0.0
US,621,0.0,0.0,0.0
US,622,0.0,0.0,0.0
US,623,0.0,0.0,0.0
US,624,0.0,0.0,0.0
US,625,11.121577119475766,11.121577119475766,0.0
US,626,31.754482618922573,31.754482618922573,0.0
US,627,39.0902085895196,39.0902085895196,0.0
US,628,37.72329882214313,37.72329882214313,0.0
US,629,17.27757791366237,17.27757791366237,0.0
US,630,0.0,0.0,0.0
US,631,0.0,0.0,0.0
US,632,0.0,0.0,0.0
US,633,0.0,0.0,0.0
US,634,0.0,0.0,0.0
US,635,0.0,0.0,0.0
US,636,0.0,0.0,0.0
US,637,0.0,0.0,0.0
US,638,0.0,0.0,0.0
US,639,0.0,0.0,0.0
US,640,0.0,0.0,0.0
US,641,0.0,0.0,0.0
US,642,0.0,0.0,0.0
US,643,0.0,0.0,0.0
US,644,0.0,0.0,0.0
US,645,0.0,0.0,0.0
US,646,7.064677561044377,0.1351530918890185,6.929524469155358
US,647,15.582158391564931,1.5542605567237127,14.02789783484122
US,648,3.806629232119434,3.806629232119434,0.0
US,649,10.1497979462481,10.1497979462481,0.0
US,650,8.337881218629,8.337881218629,0.0
US,651,10.600715341295363,10.600715341295363,0.0
US,652,13.63272989158115,13.63272989158115,0.0
US,653,11.997130369668774,11.997130369668774,0.0
US,654,2.1798270554469497,2.1798270554469497,0.0
US,655,0.0,0.0,0.0
US,656,0.0,0.0,0.0
US,657,0.0,0.0,0.0
US,658,0.0,0.0,0.0
US,659,0.0,0.0,0.0
US,660,0.0,0.0,0.0
US,661,0.0,0.0,0.0
US,662,0.0,0.0,0.0
US,663,0.0,0.0,0.0
US,664,0.0,0.0,0.0
US,665,0.0,0.0,0.0
US,666,0.0,0.0,0.0
US,667,0.0,0.0,0.0
US,668,0.0,0.0,0.0
US,669,0.0,0.0,0.0
US,670,0.0,0.0,0.0
US,671,3.6214099350118687,3.6214099350118687,0.0
US,672,0.0,0.0,0.0
US,673,4.223872031021386,4.223872031021386,0.0
US,674,16.99787618297313,16.99787618297313,0.0
US,675,23.46658882585259,23.46658882585259,0.0
US,676,21.580812438953217,21.580812438953217,0.0
US,677,12.102945866788673,12.102945866788673,0.0
US,678,0.0,0.0,0.0
US,679,0.0,0.0,0.0
US,680,0.0,0.0,0.0
US,681,0.0,0.0,0.0
US,682,0.0,0.0,0.0
US,683,0.0,0.0,0.0
US,684,0.0,0.0,0.0
US,685,0.0,0.0,0.0
US,686,0.0,0.0,0.0
US,687,0.0,0.0,0.0
US,688,0.0,0.0,0.0
US,689,0.0,0.0,0.0
US,690,0.0,0.0,0.0
US,691,0.0,0.0,0.0
US,692,0.0,0.0,0.0
US,693,0.0,0.0,0.0
US,694,0.0,0.0,0.0
US,695,0.0,0.0,0.0
US,696,0.0,0.0,0.0
US,697,0.0,0.0,0.0
US,698,0.0,0.0,0.0
US,699,0.0,0.0,0.0
US,700,0.0,0.0,0.0
US,701,0.0,0.0,0.0
US,702,0.0,0.0,0.0
US,703,0.0,0.0,0.0
US,704,0.0,0.0,0.0
US,705,0.0,0.0,0.0
US,706,0.0,0.0,0.0
US,707,0.0,0.0,0.0
US,708,0.0,0.0,0.0
US,709,0.0,0.0,0.0
US,710,0.0,0.0,0.0
US,711,0.0,0.0,0.0
US,712,0.0,0.0,0.0
US,713,0.0,0.0,0.0
US,714,0.0,0.0,0.0
US,715,0.0,0.0,0.0
US,716,0.0,0.0,0.0
US,717,0.0,0.0,0.0
US,718,0.0,0.0,0.0
US,719,0.0,0.0,0.0
US,720,0.0,0.0,0.0
US,721,0.0,0.0,0.0
US,722,0.0,0.0,0.0
US,723,0.0,0.0,0.0
US,724,0.0,0.0,0.0
US,725,0.0,0.0,0.0
US,726,0.0,0.0,0.0
US,727,0.0,0.0,0.0
US,728,0.0,0.0,0.0
US,729,0.0,0.0,0.0
US,730,0.0,0.0,0.0
US,731,0.0,0.0,0.0
US,732,0.0,0.0,0.0
US,733,0.0,0.0,0.0
US,734,0.0,0.0,0.0
US,735,0.0,0.0,0.0
US,736,0.0,0.0,0.0
US,737,0.0,0.0,0.0
US,738,0.0,0.0,0.0
US,739,0.0,0.0,0.0
US,740,0.0,0.0,0.0
US,741,0.0,0.0,0.0
US,742,0.0,0.0,0.0
US,743,0.0,0.0,0.0
US,744,5.987566989768936,5.987566989768936,0.0
US,745,0.0,0.0,0.0
US,746,17.784220307255566,17.16444266990535,0.619777637350218
US,747,42.95574656661744,26.422429464303118,16.533317102314324
US,748,64.47951869231133,43.04625976665239,21.43325892565894
US,749,68.78282816551265,47.84419452871255,20.938633636800105
US,750,56.03197725157452,40.00531519914947,16.026662052425046
US,751,39.47379909019166,28.85518511830545,10.618613971886212
US,752,20.334639003024833,11.961048632178137,8.373590370846696
US,753,10.244459903433452,2.5679087458913514,7.6765511575421
US,754,8.195358145120721,0.0,8.195358145120721
US,755,6.466053619578659,0.0,6.466053619578659
US,756,3.8744996093428767,0.0,3.8744996093428767
US,757,1.301943653824992,0.0,1.301943653824992
US,758,0.0,0.0,0.0
US,759,0.0,0.0,0.0
US,760,0.0,0.0,0.0
US,761,0.0,0.0,0.0
US,762,0.0,0.0,0.0
US,763,0.0,0.0,0.0
US,764,0.0,0.0,0.0
US,765,0.0,0.0,0.0
US,766,0.0,0.0,0.0
US,767,0.0,0.0,0.0
US,768,0.0,0.0,0.0
US,769,0.0,0.0,0.0
US,770,0.0,0.0,0.0
US,771,1.7380899773680767,1.7380899773680767,0.0
US,772,3.909724228875511,3.909724228875511,0.0
US,773,2.129049224807467,2.129049224807467,0.0
US,774,0.0,0.0,0.0
US,775,0.0,0.0,0.0
US,776,0.0,0.0,0.0
US,777,0.0,0.0,0.0
US,778,0.0,0.0,0.0
US,779,0.0,0.0,0.0
US,780,0.0,0.0,0.0
US,781,0.0,0.0,0.0
US,782,0.0,0.0,0.0
US,783,0.0,0.0,0.0
US,784,0.0,0.0,0.0
US,785,0.0,0.0,0.0
US,786,0.0,0.0,0.0
US,787,0.0,0.0,0.0
US,788,0.0,0.0,0.0
US,789,0.0,0.0,0.0
US,790,0.0,0.0,0.0
US,791,0.0,0.0,0.0
US,792,0.0,0.0,0.0
US,793,0.0,0.0,0.0
US,794,0.0,0.0,0.0
US,795,0.0,0.0,0.0
US,796,0.0,0.0,0.0
US,797,0.0,0.0,0.0
US,798,0.0,0.0,0.0
US,799,0.0,0.0,0.0
US,800,0.0,0.0,0.0
US,801,0.0,0.0,0.0
US,802,2.7013142613441232e-05,0.0,0.0
US,803,0.0,0.0,0.0
US,804,0.0,0.0,0.0
US,805,0.0,0.0,0.0
